"Price","Mileage","City","State","Make","Model","vehicle age"
"7990","82451","Downtingtown"," PA","Acura","TSXAutomatic","15.0"
"15595","82484","Sacramento"," CA","Acura","RDXAWD","8.0"
"15989","82504","Duluth"," GA","Acura","TSXAutomatic","8.0"
"11636","82520","Sarasota"," FL","Acura","TL4dr","9.0"
"27000","82545","Phoenix"," AZ","Acura","MDXAWD","6.0"
"18000","82551","Orland Park"," IL","Acura","TLSH-AWD","8.0"
"19995","82570","Philadelphia"," PA","Acura","RDXAWD","6.0"
"17485","82590","Sanford"," FL","Acura","MDXAWD","10.0"
"14993","82656","Marietta"," GA","Acura","MDX4WD","12.0"
"19388","82660","Mt. Juliet"," TN","Acura","RDXwith","7.0"
"15595","82671","Concord"," NC","Acura","RDXFWD","9.0"
"13500","82688","Oklahoma City"," OK","Acura","TL4dr","10.0"
"16488","82713","Fort Worth"," TX","Acura","RDXFWD","8.0"
"11777","82737","Nashua"," NH","Acura","RDX4WD","12.0"
"19984","82752","Frisco"," TX","Acura","RDXAWD","7.0"
"16900","82759","Middleton"," WI","Acura","TLSpecial","6.0"
"15998","82879","Concord"," CA","Acura","TL4dr","9.0"
"8995","82887","Manassas"," VA","Acura","TL4dr","13.0"
"9688","82893","Kannapolis"," NC","Acura","TSX4dr","13.0"
"10999","82926","Kenmore"," WA","Acura","TSX4dr","13.0"
"19647","82940","Guthrie"," OK","Acura","MDXAWD","10.0"
"16988","82941","Pacoima"," CA","Acura","MDXAWD","10.0"
"12491","82945","Cleveland"," OH","Acura","TL4dr","10.0"
"18980","82948","Baltimore"," MD","Acura","MDXAWD","8.0"
"18820","82974","Clanton"," AL","Acura","MDXAWD","9.0"
"17990","82981","Raleigh"," NC","Acura","MDXAWD","9.0"
"17498","82981","Chantilly"," VA","Acura","TLSH-AWD","7.0"
"19998","82992","Duluth"," GA","Acura","MDXAWD","9.0"
"13900","82997","Ravenna"," OH","Acura","RDXFWD","9.0"
"10990","83007","Burlington"," NJ","Acura","TL4dr","12.0"
"13300","83017","Lafayette"," LA","Acura","TSXAutomatic","8.0"
"20500","83031","Austin"," TX","Acura","RDXBase","7.0"
"13490","83032","Ansonia"," CT","Acura","TSXAutomatic","8.0"
"15983","83048","Cleveland"," OH","Acura","RDXAWD","8.0"
"17995","83108","Franklin"," TN","Acura","RDXAWD","7.0"
"15995","83133","Houston"," TX","Acura","TSXAutomatic","14.0"
"11999","83136","Pacoima"," CA","Acura","RDX4WD","13.0"
"24997","83160","Denville"," NJ","Acura","MDXAWD","6.0"
"11999","83164","Inwood"," NY","Acura","MDXAWD","10.0"
"13990","83234","St Louis"," MO","Acura","RSXType-S","15.0"
"19000","83272","Falls Church"," VA","Acura","MDXAWD","9.0"
"27000","83297","Tustin"," CA","Acura","MDXFWD","5.0"
"19412","83316","Fremont"," CA","Acura","RDXwith","7.0"
"27998","83317","Perth Amboy"," NJ","Acura","MDXAWD","5.0"
"7750","83324","Woodside"," NY","Acura","TSXAutomatic","14.0"
"19995","83344","El Cajon"," CA","Acura","MDXAWD","9.0"
"18991","83364","Plano"," TX","Acura","MDXAWD","9.0"
"12984","83369","Manassas"," VA","Acura","TL4dr","9.0"
"16995","83391","Brentwood"," TN","Acura","MDXAWD","11.0"
"13997","83396","Glen Burnie"," MD","Acura","RDXAWD","10.0"
"11930","83401","Milwaukee"," WI","Acura","RSXType-S","14.0"
"11549","83411","Dublin"," OH","Acura","TSX4dr","10.0"
"17850","83444","Carrollton"," TX","Acura","MDXAWD","10.0"
"12800","83450","Norfolk"," VA","Acura","TSX4dr","9.0"
"16014","83465","Grapevine"," TX","Acura","TLwith","7.0"
"15888","83542","San Mateo"," CA","Acura","MDX4WD","13.0"
"9997","83579","Palm Beach Gardens"," FL","Acura","RDXAWD","11.0"
"14973","83593","Martinez"," GA","Acura","TL2WD","8.0"
"10999","83618","Burien"," WA","Acura","TL4dr","12.0"
"12290","83691","Duluth"," GA","Acura","TSX5-Speed","7.0"
"14798","83695","Puyallup"," WA","Acura","TL4dr","11.0"
"10499","83712","Malden"," MA","Acura","TSX4dr","11.0"
"20503","83735","Macon"," GA","Acura","TLXFWD","5.0"
"23490","83805","Lithia Springs"," GA","Acura","MDXFWD","6.0"
"10995","83826","Temple Hills"," MD","Acura","RL4dr","11.0"
"11595","83840","Sykesville"," MD","Acura","TSX4dr","10.0"
"25655","83859","Addison"," IL","Acura","MDXAWD","5.0"
"14000","83860","Westmont"," IL","Acura","TL4dr","10.0"
"14987","83866","Sacremento"," CA","Acura","MDX4WD","13.0"
"12884","83935","League City"," TX","Acura","RDX4WD","12.0"
"15595","83965","Sacramento"," CA","Acura","RDXAWD","9.0"
"21996","84007","VIRGINIA BEACH"," VA","Acura","MDXAWD","8.0"
"12995","84020","Naugatuck"," CT","Acura","TSX4dr","10.0"
"12255","84124","Milford"," CT","Acura","RL4dr","12.0"
"21488","84124","Raleigh"," NC","Acura","MDXAWD","8.0"
"11888","84126","Manassas"," VA","Acura","TSXAutomatic","8.0"
"14444","84128","Scarsdale"," NY","Acura","TL4dr","9.0"
"19900","84128","Middleton"," WI","Acura","RDXAWD","6.0"
"12995","84158","Charlotte"," NC","Acura","RL4dr","10.0"
"16996","84186","Orland Park"," IL","Acura","MDXAWD","10.0"
"14995","84228","Laurinburg"," NC","Acura","TSXAutomatic","8.0"
"18995","84230","Langhorne"," PA","Acura","MDXBase","7.0"
"18411","84235","Tucson"," AZ","Acura","RDXFWD","6.0"
"10995","84259","East Windsor"," NJ","Acura","RL4dr","11.0"
"22995","84340","Charlotte"," NC","Acura","MDXFWD","6.0"
"14900","84355","Fairfax"," VA","Acura","RDXAWD","10.0"
"11492","84359","Tampa"," FL","Acura","TSX4dr","10.0"
"16500","84426","Bellevue"," NE","Acura","MDXAWD","11.0"
"15499","84449","Miami"," FL","Acura","MDXAWD","10.0"
"17899","84457","Haverhill"," MA","Acura","TLSH-AWD","8.0"
"15966","84521","Arlington"," VA","Acura","MDXAWD","10.0"
"12495","84549","Downers Grove"," IL","Acura","TSXAutomatic","8.0"
"9555","84559","Jenkintown"," PA","Acura","TSX4dr","12.0"
"9800","84569","Westmont"," IL","Acura","TLAutomatic","14.0"
"11942","84578","Bay Shore"," NY","Acura","RDX4WD","13.0"
"18206","84578","Nashua"," NH","Acura","TLSH-AWD","8.0"
"19998","84622","Willow Grove"," PA","Acura","MDXAWD","9.0"
"15995","84630","Wantagh"," NY","Acura","MDXAWD","11.0"
"17888","84641","Portland"," OR","Acura","MDXAWD","10.0"
"21989","84641","Las Vegas"," NV","Acura","MDXAWD","8.0"
"14900","84652","Columbus"," MS","Acura","TL4dr","9.0"
"20988","84700","Las Vegas"," NV","Acura","MDXwith","7.0"
"14512","84723","South Gate"," CA","Acura","TSXAutomatic","8.0"
"14777","84729","Albuquerque"," NM","Acura","TSX","9.0"
"11965","84737","Fairfax"," VA","Acura","RDX4WD","12.0"
"18999","84758","Bellingham"," WA","Acura","MDXAWD","11.0"
"7499","84765","Riverdale"," NJ","Acura","TL4dr","13.0"
"12495","84808","East Windsor"," NJ","Acura","MDX4WD","12.0"
"15495","84857","Hayward"," CA","Acura","TSX","8.0"
"15500","84872","Sacramento"," CA","Acura","TSXAutomatic","8.0"
"15918","84875","Lawrence"," KS","Acura","TLSH-AWD","8.0"
"13995","84880","Bay Shore"," NY","Acura","TSX4dr","10.0"
"16989","84889","Rincon"," GA","Acura","TLSH-AWD","8.0"
"13500","84922","Macomb"," MI","Acura","MDXAWD","9.0"
"17275","84961","Camp Springs"," MD","Acura","MDXAWD","11.0"
"16985","85046","Lafayette"," IN","Acura","MDXAWD","10.0"
"10991","85061","RICHLAND"," WA","Acura","MDX4WD","13.0"
"21991","85132","Plano"," TX","Acura","RDXAWD","7.0"
"20738","85133","Orlando"," FL","Acura","MDXAWD","8.0"
"13495","85147","Vineland"," NJ","Acura","TSX4dr","10.0"
"16981","85154","Long Island City"," NY","Acura","MDXAWD","9.0"
"21415","85173","Naperville"," IL","Acura","MDXAWD","8.0"
"10993","85179","Marietta"," GA","Acura","TSX4dr","10.0"
"11790","85290","Rolling Meadows"," IL","Acura","TL4dr","12.0"
"13398","85295","Auburn"," WA","Acura","TL4dr","10.0"
"18990","85311","Princeton"," WV","Acura","RDXwith","7.0"
"5495","85329","Elmhurst"," IL","Acura","TLAutomatic","20.0"
"14995","85330","Naugatuck"," CT","Acura","TL2WD","8.0"
"18500","85339","Falls Church"," VA","Acura","RDXFWD","6.0"
"8999","85390","Allentown"," PA","Acura","TSX4dr","12.0"
"15000","85402","Falls Church"," VA","Acura","MDX4WD","13.0"
"14779","85408","Durham"," NC","Acura","RL4dr","10.0"
"19991","85417","GILBERT"," AZ","Acura","MDXAWD","10.0"
"11499","85429","Lawndale"," CA","Acura","RDX4WD","13.0"
"17750","85432","Carrollton"," TX","Acura","MDXAWD","9.0"
"13500","85432","Baton Rouge"," LA","Acura","TL4dr","10.0"
"19995","85433","Teterboro"," NJ","Acura","MDXAWD","10.0"
"16295","85438","Chattanooga"," TN","Acura","TSX4dr","10.0"
"9737","85483","Cocoa"," FL","Acura","TL4dr","12.0"
"16500","85496","Cincinnati"," OH","Acura","RDXAWD","9.0"
"21698","85558","Palatine"," IL","Acura","MDXAWD","9.0"
"15595","85568","Eastpointe"," MI","Acura","RDXFWD","10.0"
"14521","85612","North Little Rock"," AR","Acura","TSXAutomatic","8.0"
"18450","85615","Seekonk"," MA","Acura","MDXAWD","8.0"
"14695","85621","Aurora"," IL","Acura","RDXFWD","10.0"
"9750","85638","Portsmouth"," OH","Acura","TL4dr","13.0"
"13995","85656","Saugus"," MA","Acura","RDXAWD","11.0"
"15940","85673","FONTANA"," CA","Acura","TSXAutomatic","8.0"
"14454","85686","Highlands Ranch"," CO","Acura","TLSH-AWD","8.0"
"18900","85695","Naperville"," IL","Acura","MDXAWD","9.0"
"8995","85723","Morristown"," NJ","Acura","TSX4dr","13.0"
"12990","85731","COSTA MESA"," CA","Acura","TSX4dr","10.0"
"15995","85746","Levittown"," NY","Acura","TLwith","7.0"
"15998","85788","Carrollton"," TX","Acura","TL4dr","9.0"
"13925","85801","Edgewater Park"," NJ","Acura","RDXAWD","9.0"
"7995","85813","Houston"," TX","Acura","TLAutomatic","14.0"
"29896","85823","Wappingers Falls"," NY","Acura","MDXSH-AWD","4.0"
"11500","85829","San Antonio"," TX","Acura","TL4dr","11.0"
"22995","85927","Fife"," WA","Acura","MDXAWD","8.0"
"9995","85932","Marietta"," GA","Acura","MDX4WD","14.0"
"13905","85953","Manheim"," PA","Acura","TL4dr","12.0"
"10150","85975","Bronx"," NY","Acura","RL4dr","13.0"
"8998","85983","Palatine"," IL","Acura","TSXAutomatic","15.0"
"21995","85985","Teterboro"," NJ","Acura","MDXwith","7.0"
"14995","86010","Chantilly"," VA","Acura","TLSH-AWD","8.0"
"18500","86057","Mechanicsville"," VA","Acura","MDXAWD","9.0"
"13992","86128","Roswell"," GA","Acura","MDX4WD","13.0"
"14302","86180","Northborough"," MA","Acura","TSX5-Speed","7.0"
"9900","86215","WEST CHESTER"," PA","Acura","TL4dr","13.0"
"9692","86218","Fort Pierce"," FL","Acura","TSXAutomatic","14.0"
"15495","86231","Streamwood"," IL","Acura","TL2WD","8.0"
"12690","86266","Columbus"," GA","Acura","RL4dr","12.0"
"13495","86291","Cincinnati"," OH","Acura","RLAutomatic","14.0"
"11495","86350","Fayetteville"," AR","Acura","RDX4WD","13.0"
"17991","86391","Charlotte"," NC","Acura","MDXAWD","11.0"
"10990","86429","Highland Park"," IL","Acura","TSX4dr","12.0"
"12083","86444","Frederick"," MD","Acura","TL4dr","10.0"
"19900","86448","Middletown"," NY","Acura","MDXAWD","8.0"
"11490","86453","Edgewater Park"," NJ","Acura","RDX4WD","12.0"
"11900","86465","Rome"," GA","Acura","TSX4dr","10.0"
"19053","86467","Houston"," TX","Acura","RDXBase","7.0"
"11990","86478","Vista"," CA","Acura","TSX4dr","13.0"
"17598","86490","Perth Amboy"," NJ","Acura","TL2WD","6.0"
"13499","86493","Rockaway"," NJ","Acura","TL4dr","11.0"
"20665","86535","Mooresville"," NC","Acura","RDXAWD","7.0"
"17988","86588","Las Vegas"," NV","Acura","RDXwith","7.0"
"10995","86592","Milwaukee"," WI","Acura","TL4dr","12.0"
"17995","86637","Indianapolis"," IN","Acura","MDXAWD","9.0"
"14511","86641","Montebello"," CA","Acura","TSXAutomatic","8.0"
"11489","86661","Nashville"," TN","Acura","RSXType-S","14.0"
"15790","86685","Chamblee"," GA","Acura","TL4dr","10.0"
"13991","86719","Wichita"," KS","Acura","TSXAutomatic","8.0"
"12799","86748","Santa Ana"," CA","Acura","TL4dr","13.0"
"17570","86754","Marietta"," GA","Acura","MDXAWD","8.0"
"21999","86783","Ottumwa"," IA","Acura","MDXAWD","8.0"
"10495","86814","Chantilly"," VA","Acura","MDX4WD","15.0"
"13990","86824","TACOMA"," WA","Acura","TLAutomatic","15.0"
"20648","86863","Greensboro"," NC","Acura","RDXFWD","6.0"
"11988","86925","Clarksville"," TN","Acura","TSX4dr","10.0"
"15888","86953","Newport News"," VA","Acura","MDXAWD","11.0"
"15407","86962","Raleigh"," NC","Acura","TL4dr","10.0"
"17995","86963","Baltimore"," MD","Acura","TLSH-AWD","7.0"
"14988","86983","Fruitland Park"," FL","Acura","TL4dr","11.0"
"12999","86995","Lynnwood"," WA","Acura","RDX4WD","13.0"
"18898","87019","Springfield"," NJ","Acura","RDXAWD","7.0"
"15421","87041","Rockville"," MD","Acura","MDXAWD","11.0"
"15900","87111","Fayetteville"," AR","Acura","TL4dr","9.0"
"18000","87131","Columbus"," OH","Acura","RDXAWD","7.0"
"17999","87147","Everett"," WA","Acura","TL4dr","10.0"
"14495","87163","Temple"," TX","Acura","TSX4dr","11.0"
"12970","87166","Pembroke Pines"," FL","Acura","RDXFWD","8.0"
"17800","87167","Merrillville"," IN","Acura","TSX5-Speed","7.0"
"17500","87186","Tulsa"," OK","Acura","ZDXAWD","9.0"
"11543","87199","West Chester"," PA","Acura","RL4dr","12.0"
"4724","87206","Fishers"," IN","Acura","CLType-S","19.0"
"15990","87212","Wakefield"," MA","Acura","TLSH-AWD","8.0"
"13000","87241","Walnut Creek"," CA","Acura","TSX4dr","9.0"
"21900","87253","Colorado Springs"," CO","Acura","MDXAWD","8.0"
"19995","87257","Cincinnati"," OH","Acura","MDXAWD","9.0"
"13999","87265","Chantilly"," VA","Acura","MDX4WD","13.0"
"20671","87297","Avenel"," NJ","Acura","TLSH-AWD","7.0"
"14500","87310","Newport News"," VA","Acura","RDXAWD","8.0"
"17375","87325","Minden"," LA","Acura","RDXwith","7.0"
"7950","87335","Eldridge"," IA","Acura","TLAutomatic","14.0"
"8995","87349","Springfield"," NJ","Acura","MDX4WD","15.0"
"9495","87355","El Paso"," TX","Acura","TSX4dr","10.0"
"13994","87363","North Brunswick"," NJ","Acura","TL4dr","10.0"
"12000","87378","Abilene"," TX","Acura","TSX4dr","9.0"
"15375","87393","Tyler"," TX","Acura","MDXAWD","11.0"
"20995","87408","Canton"," CT","Acura","RDXAWD","7.0"
"18990","87421","Orland Park"," IL","Acura","MDXAWD","10.0"
"14795","87460","New Castle"," DE","Acura","RDXAWD","11.0"
"17786","87531","Decatur"," GA","Acura","MDXAWD","11.0"
"13695","87549","Houston"," TX","Acura","RDXFWD","10.0"
"15888","87553","San Mateo"," CA","Acura","TSXAutomatic","8.0"
"14584","87562","Greensboro"," NC","Acura","TL2WD","8.0"
"11900","87577","Oklahoma City"," OK","Acura","RDXFWD","10.0"
"14990","87596","Ansonia"," CT","Acura","MDX4WD","12.0"
"17995","87613","Philadelphia"," PA","Acura","MDXAWD","10.0"
"15995","87614","Sacramento"," CA","Acura","TL2WD","8.0"
"20691","87620","West Chester"," PA","Acura","MDXAWD","8.0"
"5500","87625","Lynnwood"," WA","Acura","CLAutomatic","19.0"
"16995","87631","Parker"," CO","Acura","MDXAWD","10.0"
"19899","87642","Leesburg"," VA","Acura","MDXBase","7.0"
"12588","87664","Gaithersburg"," MD","Acura","TSX4dr","10.0"
"15888","87696","Allentown"," PA","Acura","TLSH-AWD","8.0"
"21490","87717","Edgewater Park"," NJ","Acura","RLXwith","6.0"
"10700","87739","Sacramento"," CA","Acura","MDX4WD","15.0"
"20995","87744","Cleveland"," OH","Acura","MDXAWD","8.0"
"11700","87748","Wilkes-Barre"," PA","Acura","ILX5-Speed","7.0"
"17999","87750","Westlake"," OH","Acura","MDXAWD","10.0"
"11498","87771","Merriam"," KS","Acura","TLAutomatic","14.0"
"9990","87801","Clearwater"," FL","Acura","TL4dr","12.0"
"10988","87805","Wappingers Falls"," NY","Acura","RDX4WD","12.0"
"20000","87835","Cornelius"," NC","Acura","MDXAWD","8.0"
"18988","87842","Cockeysville"," MD","Acura","MDXAWD","9.0"
"17995","87843","Ridgewood"," NY","Acura","MDXAWD","9.0"
"13950","87864","Waterbury"," CT","Acura","MDX4WD","13.0"
"17988","87869","Nicholasville"," KY","Acura","TLSH-AWD","6.0"
"11677","87888","Peoria"," Az","Acura","TSX4dr","11.0"
"16380","87908","Matthews"," NC","Acura","MDX4WD","12.0"
"15995","87913","Saugus"," MA","Acura","MDX4WD","13.0"
"15588","87957","Portland"," OR","Acura","TSXAutomatic","8.0"
"15989","87983","Tacoma"," WA","Acura","MDX4WD","13.0"
"18499","87999","Marietta"," GA","Acura","MDXBase","7.0"
"16995","88018","Jacksonville"," FL","Acura","TSX4dr","10.0"
"15794","88027","Houston"," TX","Acura","MDXAWD","11.0"
"13000","88028","Trevose"," PA","Acura","RDXAWD","9.0"
"11995","88043","Marietta"," GA","Acura","MDX4WD","13.0"
"12591","88107","Timonium"," MD","Acura","ILX5-Speed","6.0"
"12999","88110","Glen Burnie"," MD","Acura","ILX5-Speed","7.0"
"7995","88159","Newhall"," CA","Acura","TLAutomatic","16.0"
"13999","88187","Chicago"," IL","Acura","TL4dr","10.0"
"8999","88189","Norcross"," GA","Acura","RLAutomatic","15.0"
"24555","88212","Chandler"," AZ","Acura","MDXFWD","6.0"
"18999","88218","Bellingham"," WA","Acura","MDXAWD","10.0"
"17900","88236","Elizabethton"," TN","Acura","MDXAWD","10.0"
"12799","88257","Cumming"," GA","Acura","ILX5-Speed","7.0"
"26988","88279","Houston"," TX","Acura","MDXFWD","6.0"
"13600","88283","Annapolis"," MD","Acura","TSX","8.0"
"17500","88320","Tempe"," AZ","Acura","ZDXAWD","10.0"
"21650","88335","Little Rock"," AR","Acura","MDXAWD","8.0"
"15883","88352","Oakdale"," NY","Acura","TLSH-AWD","8.0"
"16625","88362","Killeen"," TX","Acura","MDX4WD","13.0"
"10997","88365","Everett"," WA","Acura","RL4dr","12.0"
"15998","88371","Salem"," OR","Acura","TL4dr","10.0"
"14500","88381","Montgomeryville"," PA","Acura","MDXAWD","11.0"
"5559","88386","Akron"," OH","Acura","RLAutomatic","20.0"
"14992","88390","Wappingers Falls"," NY","Acura","TSX","8.0"
"20995","88399","Clive"," IA","Acura","RLXwith","6.0"
"16642","88406","Fremont"," CA","Acura","TL2WD","8.0"
"9985","88417","Eden Prairie"," MN","Acura","TSXAutomatic","14.0"
"14900","88430","Baton Rouge"," LA","Acura","MDXAWD","10.0"
"13999","88485","Wichita"," KS","Acura","RDXAWD","11.0"
"13489","88503","Riverdale"," NJ","Acura","RDXAWD","9.0"
"11975","88511","South River"," NJ","Acura","MDXACURA","11.0"
"13750","88532","Raytown"," MO","Acura","RDX4WD","12.0"
"17939","88566","Hoffman Estates"," IL","Acura","MDXAWD","10.0"
"14999","88591","Timonium"," MD","Acura","TL4dr","10.0"
"19195","88605","Marietta"," GA","Acura","TSXAutomatic","8.0"
"20500","88645","Lancaster"," OH","Acura","RDXAWD","7.0"
"12999","88711","Malden"," MA","Acura","TL2WD","8.0"
"17900","88712","Lyndhurst"," NJ","Acura","MDXAWD","9.0"
"15500","88791","Fairfield"," Oh","Acura","MDXAWD","10.0"
"25892","89000","Tempe"," AZ","Acura","RDXFWD","5.0"
"12387","89007","Murray"," UT","Acura","TSX4dr","9.0"
"4929","89018","Hoffman Estates"," IL","Acura","TLAutomatic","23.0"
"23999","89029","Florence"," KY","Acura","MDXAWD","8.0"
"16690","89034","Austin"," TX","Acura","RDXwith","7.0"
"15500","89044","Peoria"," AZ","Acura","MDX4WD","13.0"
"21489","89051","Matthews"," NC","Acura","MDXAWD","8.0"
"15300","89072","McKinney"," TX","Acura","TL2WD","8.0"
"12500","89075","West Palm Beach"," FL","Acura","TSX4dr","10.0"
"11730","89099","Buford"," GA","Acura","TSX4dr","10.0"
"13296","89164","Englewood"," CO","Acura","RDX4WD","12.0"
"4995","89165","Leesburg"," VA","Acura","TLAutomatic","17.0"
"14395","89256","Clearwater"," FL","Acura","TL4dr","10.0"
"11999","89270","Columbus"," GA","Acura","TL4dr","10.0"
"14985","89321","Baxley"," GA","Acura","TL4dr","10.0"
"10995","89327","Burr Ridge"," IL","Acura","TL4dr","13.0"
"11998","89344","Barrington"," IL","Acura","RDX4WD","12.0"
"11932","89404","Schaumburg"," IL","Acura","RDX4WD","12.0"
"19839","89427","League City"," TX","Acura","RDXAWD","6.0"
"11444","89445","Everett"," WA","Acura","TSX4dr","11.0"
"12981","89454","Addison"," TX","Acura","TL4dr","11.0"
"14995","89535","Shrewsbury"," MA","Acura","TL4dr","13.0"
"19495","89544","Lawrenceville"," GA","Acura","TL2WD","8.0"
"15989","89554","Columbia"," SC","Acura","MDXAWD","11.0"
"13194","89569","Ardmore"," PA","Acura","TL4dr","10.0"
"10471","89586","Marietta"," GA","Acura","RDX4WD","13.0"
"17995","89637","Lawrenceville"," GA","Acura","RDXFWD","10.0"
"11995","89647","Grove City"," OH","Acura","TSX4dr","9.0"
"19530","89665","San Antonio"," TX","Acura","MDXAWD","8.0"
"9999","89668","Queens Village"," NY","Acura","TSX4dr","11.0"
"15890","89678","Amityville"," NY","Acura","TSX4dr","9.0"
"20980","89691","Mundelein"," IL","Acura","MDXAWD","8.0"
"14995","89722","Manassas"," VA","Acura","MDXAWD","11.0"
"14657","89724","Jefferson City"," MO","Acura","TL2WD","8.0"
"18920","89728","Houston"," TX","Acura","MDXAWD","8.0"
"11000","89748","Larchmont"," NY","Acura","RDX4WD","13.0"
"15905","89766","Camp Springs"," MD","Acura","MDX4WD","12.0"
"9599","89768","Denver"," CO","Acura","TL4dr","12.0"
"12000","89811","Simi Valley"," CA","Acura","RDX4WD","12.0"
"17995","89826","Arroyo Grande"," CA","Acura","TSX","8.0"
"14695","89839","Norfolk"," VA","Acura","TSX5-Speed","7.0"
"17850","89840","Virginia Beach"," VA","Acura","MDXAWD","10.0"
"13498","89854","McKinney"," TX","Acura","RDXFWD","9.0"
"12494","89891","Fairfield"," OH","Acura","MDXAWD","11.0"
"12995","89896","Cerritos"," CA","Acura","TSX4dr","11.0"
"18595","89917","Indianapolis"," IN","Acura","RDXBase","7.0"
"10795","89922","South Amboy"," NJ","Acura","TL4dr","11.0"
"12956","89949","Libertyville"," IL","Acura","MDX4WD","13.0"
"12999","89956","Denville"," NJ","Acura","TL4dr","10.0"
"17994","89958","Union City"," NJ","Acura","MDXAWD","10.0"
"12995","89964","Fishers"," IN","Acura","TL2WD","8.0"
"18993","89975","The Woodlands"," TX","Acura","MDXAWD","8.0"
"7991","89979","Minneapolis"," MN","Acura","TLManual","16.0"
"12988","89983","Jacksonville"," FL","Acura","TL4dr","11.0"
"19995","89985","Brooklyn Center"," MN","Acura","RDXAWD","6.0"
"4599","90008","PINELLAS PARK"," FL","Acura","TLAutomatic","15.0"
"15395","90015","Pueblo"," CO","Acura","TSXAutomatic","8.0"
"9990","90026","Arlington"," TX","Acura","TLAutomatic","14.0"
"14995","90038","Union City"," NJ","Acura","RDXAWD","8.0"
"8999","90100","Newnan"," GA","Acura","RSXType-S","18.0"
"15990","90104","Mount Laurel"," NJ","Acura","TLSH-AWD","8.0"
"15879","90118","Frederick"," MD","Acura","MDXAWD","9.0"
"19495","90200","Ardmore"," PA","Acura","MDXAWD","10.0"
"17988","90284","Bloomington"," MN","Acura","MDXAWD","9.0"
"9400","90302","BROCKTON"," MA","Acura","TL4dr","13.0"
"16944","90322","Wichita"," KS","Acura","MDXAWD","10.0"
"12491","90340","Long Island City"," NY","Acura","TSX4dr","10.0"
"13900","90341","Highland Park"," IL","Acura","TL2WD","8.0"
"16975","90358","Seattle"," WA","Acura","MDXAWD","11.0"
"7259","90403","Woodside"," NY","Acura","RSXAutomatic","15.0"
"12999","90420","Longmont"," CO","Acura","ILX5-Speed","7.0"
"13996","90422","Carrollton"," TX","Acura","TL2WD","8.0"
"15999","90436","Vacaville"," CA","Acura","TLBase","7.0"
"24995","90467","Burbank"," IL","Acura","MDXAWD","5.0"
"16998","90479","Sharon"," MA","Acura","MDXAWD","10.0"
"11991","90494","Littleton"," CO","Acura","TL4dr","12.0"
"15997","90506","San Antonio"," TX","Acura","MDXAWD","11.0"
"11995","90509","Ewing"," NJ","Acura","TL4dr","13.0"
"14687","90520","Chamblee"," GA","Acura","MDX4WD","12.0"
"6495","90563","Hampstead"," MD","Acura","RSXAutomatic","17.0"
"11300","90585","Westampton"," NJ","Acura","ILX5-Speed","7.0"
"13999","90603","Downey"," CA","Acura","TL4dr","13.0"
"12995","90639","Manassas"," VA","Acura","RL4dr","10.0"
"20000","90645","Glendale"," WI","Acura","RDXAWD","6.0"
"12880","90655","Orland Park"," IL","Acura","TL4dr","11.0"
"16977","90675","Akron"," OH","Acura","MDXAWD","10.0"
"25705","90691","Hickory"," NC","Acura","MDXAWD","5.0"
"10995","90722","Phoenix"," AZ","Acura","TSX4dr","10.0"
"20600","90741","Merrillville"," IN","Acura","RDXAWD","6.0"
"20816","90778","Carlsbad"," CA","Acura","MDXAWD","8.0"
"13995","90790","Hayward"," CA","Acura","TL4dr","10.0"
"22371","90794","Santa Clara"," CA","Acura","MDXwith","7.0"
"18998","90812","Lynnwood"," WA","Acura","MDXAWD","10.0"
"10490","90849","DAVIE"," FL","Acura","TSX4dr","10.0"
"17500","90882","Southfield"," MI","Acura","MDXAWD","9.0"
"20599","90925","Centennial"," CO","Acura","RDXAWD","6.0"
"15491","90956","Albuquerque"," NM","Acura","MDX4WD","13.0"
"17777","90970","Chantilly"," VA","Acura","TLXFWD","5.0"
"15900","90989","Naperville"," IL","Acura","MDXAWD","9.0"
"10500","91000","Canton"," OH","Acura","TSX4dr","11.0"
"11988","91006","Cary"," NC","Acura","RDXAWD","11.0"
"15980","91009","Baltimore"," MD","Acura","MDXAWD","11.0"
"8990","91038","Addison"," IL","Acura","RLAutomatic","15.0"
"10750","91044","Indianapolis"," IN","Acura","TSXAutomatic","14.0"
"12495","91046","Huntington Station"," NY","Acura","TL4dr","11.0"
"19395","91055","Columbus"," GA","Acura","TL2WD","8.0"
"13905","91118","Corpus Christi"," TX","Acura","TL2WD","8.0"
"17498","91122","Palatine"," IL","Acura","MDXAWD","11.0"
"12990","91137","Alpharetta"," GA","Acura","TL2WD","8.0"
"11995","91144","Saratoga Springs"," NY","Acura","RDXAWD","11.0"
"23750","91179","Olive Branch"," MS","Acura","MDXFWD","6.0"
"17054","91183","Lynn"," MA","Acura","MDXAWD","9.0"
"18500","91223","Overland Park"," KS","Acura","RDXAWD","7.0"
"13985","91235","Philadelphia"," PA","Acura","TL4dr","10.0"
"13797","91237","Nanuet"," NY","Acura","RDXAWD","9.0"
"13900","91255","Myrtle Beach"," SC","Acura","TL4dr","10.0"
"17775","91270","Round Rock"," TX","Acura","MDXAWD","11.0"
"8995","91283","Laurel"," MD","Acura","RDX4WD","12.0"
"18886","91285","Larchmont"," NY","Acura","MDXAWD","9.0"
"8299","91304","West Bridgewater"," MA","Acura","TL4dr","12.0"
